"series","date","return"
"BTC",2017-06-29,-0.00535567427808648
"BTC",2017-06-30,-0.0280785829385115
"BTC",2017-07-01,-0.0206607748072303
"BTC",2017-07-02,0.0317571339942369
"BTC",2017-07-03,0.0228335692131791
"BTC",2017-07-04,0.0132171621391617
"BTC",2017-07-05,-0.00144810896954084
"BTC",2017-07-06,0.00208859899279368
"BTC",2017-07-07,-0.0404016164436909
"BTC",2017-07-08,0.0212834931427368
"BTC",2017-07-09,-0.0173064330634638
"BTC",2017-07-10,-0.0637980883976672
"BTC",2017-07-11,-0.00407214988753513
"BTC",2017-07-12,0.0140970745627422
"BTC",2017-07-13,-0.00968414125709316
"BTC",2017-07-14,-0.0590596154849923
"BTC",2017-07-15,-0.0917756681310866
"BTC",2017-07-16,-0.0536399085589565
"BTC",2017-07-17,0.123898850767624
"BTC",2017-07-18,0.0546840707485456
"BTC",2017-07-19,-0.0127851131565642
"BTC",2017-07-20,0.195886890733382
"BTC",2017-07-21,-0.0400983528199372
"BTC",2017-07-22,0.0528554531346694
"BTC",2017-07-23,-0.0255686116062943
"BTC",2017-07-24,0.00720165030241571
"BTC",2017-07-25,-0.0706204260304766
"BTC",2017-07-26,-0.0222279637206189
"BTC",2017-07-27,0.0551065045556536
"BTC",2017-07-28,0.0548524770929317
"BTC",2017-07-29,-0.0285317512487167
"BTC",2017-07-30,0.00740653651699308
"BTC",2017-07-31,0.0467125639406518
"BTC",2017-08-01,-0.0476471235416396
"BTC",2017-08-02,-0.0146859590738417
"BTC",2017-08-03,0.0290482205163238
"BTC",2017-08-04,0.0243746504276352
"BTC",2017-08-05,0.128790449322279
"BTC",2017-08-06,-0.0147317713288135
"BTC",2017-08-07,0.0510242066936861
"BTC",2017-08-08,0.0158830214023542
"BTC",2017-08-09,-0.0236023861300101
"BTC",2017-08-10,0.0110491194086269
"BTC",2017-08-11,0.0561961481394047
"BTC",2017-08-12,0.0645509202379824
"BTC",2017-08-13,0.0570530850591151
"BTC",2017-08-14,0.0371897235841878
"BTC",2017-08-15,-0.00633912491428035
"BTC",2017-08-16,0.0269278788069176
"BTC",2017-08-17,0.00569829274692069
"BTC",2017-08-18,-0.0451455519922028
"BTC",2017-08-19,0.00426797287360259
"BTC",2017-08-20,-0.0280888767327898
"BTC",2017-08-21,-0.0166321591722429
"BTC",2017-08-22,0.0184270088533331
"BTC",2017-08-23,0.01502066666262
"BTC",2017-08-24,0.0238487584948235
"BTC",2017-08-25,0.00779307128008
"BTC",2017-08-26,-0.0183532581946899
"BTC",2017-08-27,-0.00170986630409509
"BTC",2017-08-28,0.023948699687752
"BTC",2017-08-29,0.041310017491675
"BTC",2017-08-30,0.0357090717054387
"BTC",2017-08-31,0.0322239718991497
"BTC",2017-09-01,0.0335077736020306
"BTC",2017-09-02,-0.0651189845854994
"BTC",2017-09-03,0.016512304136393
"BTC",2017-09-04,-0.0704849346615131
"BTC",2017-09-05,0.0298229742101306
"BTC",2017-09-06,0.0319435733784665
"BTC",2017-09-07,-0.00161925404965935
"BTC",2017-09-08,-0.067581828513811
"BTC",2017-09-09,-0.00928419635163102
"BTC",2017-09-10,-0.0269624908811359
"BTC",2017-09-11,0.00778817343419469
"BTC",2017-09-12,-0.00820163808144869
"BTC",2017-09-13,-0.0617329777049118
"BTC",2017-09-14,-0.225158326367621
"BTC",2017-09-15,0.145961469719532
"BTC",2017-09-16,0.00509634658362224
"BTC",2017-09-17,-0.0147614523061108
"BTC",2017-09-18,0.121447124043282
"BTC",2017-09-19,-0.0286577397756389
"BTC",2017-09-20,-0.0105490254080198
"BTC",2017-09-21,-0.0614566640626393
"BTC",2017-09-22,-0.00162078722576098
"BTC",2017-09-23,0.0382489413571623
"BTC",2017-09-24,-0.0245062829448859
"BTC",2017-09-25,0.0515832106668768
"BTC",2017-09-26,-0.00356751398540034
"BTC",2017-09-27,0.0704615936639197
"BTC",2017-09-28,0.000162662469788799
"BTC",2017-09-29,-0.00108155909313368
"BTC",2017-09-30,0.0397232635873994
"BTC",2017-10-01,0.0115178682623327
"BTC",2017-10-02,0.00818860468548621
"BTC",2017-10-03,-0.0147677633164047
"BTC",2017-10-04,-0.0204918422920706
"BTC",2017-10-05,0.0138273246868756
"BTC",2017-10-06,0.0132364317304781
"BTC",2017-10-07,0.0131321040913601
"BTC",2017-10-08,0.0350877521660493
"BTC",2017-10-09,0.0421473818599605
"BTC",2017-10-10,0.00225765678134593
"BTC",2017-10-11,0.00802905625140049
"BTC",2017-10-12,0.103389216794895
"BTC",2017-10-13,0.0509836223423719
"BTC",2017-10-14,0.0121746106900709
"BTC",2017-10-15,0.000850263276541696
"BTC",2017-10-16,0.0078657595872258
"BTC",2017-10-17,-0.0149611918816994
"BTC",2017-10-18,-0.0090911871723911
"BTC",2017-10-19,0.0183540323041136
"BTC",2017-10-20,0.0440259755246988
"BTC",2017-10-21,0.0152036542718132
"BTC",2017-10-22,-0.0067239008546025
"BTC",2017-10-23,-0.00726900358734284
"BTC",2017-10-24,-0.071255007833269
"BTC",2017-10-25,0.0275084108504977
"BTC",2017-10-26,0.0307548376548397
"BTC",2017-10-27,-0.01844815794699
"BTC",2017-10-28,-0.00716073277656193
"BTC",2017-10-29,0.0656749708887006
"BTC",2017-10-30,-0.00313398336411375
"BTC",2017-10-31,0.0423798009137002
"BTC",2017-11-01,0.0529246313926759
"BTC",2017-11-02,0.0501034475418098
"BTC",2017-11-03,0.0244783465208585
"BTC",2017-11-04,0.0213059587416264
"BTC",2017-11-05,0.00347580096215694
"BTC",2017-11-06,-0.0431522415229857
"BTC",2017-11-07,0.00892735280803159
"BTC",2017-11-08,0.0403488762696345
"BTC",2017-11-09,-0.0376245163454065
"BTC",2017-11-10,-0.0765305788528945
"BTC",2017-11-11,-0.0447681151621264
"BTC",2017-11-12,-0.0816162943692014
"BTC",2017-11-13,0.0906390867620832
"BTC",2017-11-14,0.0350506207606056
"BTC",2017-11-15,0.0926048102378747
"BTC",2017-11-16,0.068482890126095
"BTC",2017-11-17,-0.00402628557230322
"BTC",2017-11-18,0.00564840570101133
"BTC",2017-11-19,0.0231740305738413
"BTC",2017-11-20,0.0257982463293249
"BTC",2017-11-21,-0.0130248070041876
"BTC",2017-11-22,0.017468890381652
"BTC",2017-11-23,-0.0170338593232771
"BTC",2017-11-24,0.0195744377102454
"BTC",2017-11-25,0.0546547006453473
"BTC",2017-11-26,0.0663545748443628
"BTC",2017-11-27,0.0509554591159258
"BTC",2017-11-28,0.0423853288866987
"BTC",2017-11-29,-0.0378703050535165
"BTC",2017-11-30,0.052303935628581
"BTC",2017-12-01,0.0551058266537829
"BTC",2017-12-02,0.0150575509951061
"BTC",2017-12-03,0.00839968908701039
"BTC",2017-12-04,0.0330528343145868
"BTC",2017-12-05,0.0453068689103144
"BTC",2017-12-06,0.130871485297865
"BTC",2017-12-07,0.287099087780241
"BTC",2017-12-08,-0.0895067701051016
"BTC",2017-12-09,-0.102131111943338
"BTC",2017-12-10,0.0348923324150316
"BTC",2017-12-11,0.0789104131696998
"BTC",2017-12-12,0.00834870899775808
"BTC",2017-12-13,-0.0429304402532296
"BTC",2017-12-14,0.0203848350081497
"BTC",2017-12-15,0.0639219484274101
"BTC",2017-12-16,0.0896766270185587
"BTC",2017-12-17,-0.012372688631654
"BTC",2017-12-18,-0.0121999041481811
"BTC",2017-12-19,-0.0542856182315354
"BTC",2017-12-20,-0.0632722799098833
"BTC",2017-12-21,-0.0421817706974643
"BTC",2017-12-22,-0.149450255324238
"BTC",2017-12-23,0.0789513232042189
"BTC",2017-12-24,-0.0532777518497749
"BTC",2017-12-25,-0.0103194571086345
"BTC",2017-12-26,0.149955048209902
"BTC",2017-12-27,-0.0147685452687014
"BTC",2017-12-28,-0.0830719687594375
"BTC",2017-12-29,0.00190024602800776
"BTC",2017-12-30,-0.102900996253879
"BTC",2017-12-31,0.0857327925634834
"BTC",2018-01-01,-0.0515773839672278
"BTC",2018-01-02,0.0835640433278098
"BTC",2018-01-03,0.0169520804038594
"BTC",2018-01-04,0.0248730527596166
"BTC",2018-01-05,0.137806221540055
"BTC",2018-01-06,0.00036747032397777
"BTC",2018-01-07,-0.0737280246887728
"BTC",2018-01-08,-0.069214055655733
"BTC",2018-01-09,-0.0187684152904257
"BTC",2018-01-10,-0.00613573315675708
"BTC",2018-01-11,-0.098774981513353
"BTC",2018-01-12,0.0492100923937233
"BTC",2018-01-13,0.028982493035393
"BTC",2018-01-14,-0.048322730833231
"BTC",2018-01-15,-0.00447175715475723
"BTC",2018-01-16,-0.206430387220479
"BTC",2018-01-17,-0.0266679524248445
"BTC",2018-01-18,0.0134031476617338
"BTC",2018-01-19,0.0162079334275784
"BTC",2018-01-20,0.12019866085727
"BTC",2018-01-21,-0.124884078205403
"BTC",2018-01-22,-0.0627574668594377
"BTC",2018-01-23,-0.00891862894706641
"BTC",2018-01-24,0.0345632749345057
"BTC",2018-01-25,-0.00460943486426935
"BTC",2018-01-26,-0.0161966639798639
"BTC",2018-01-27,0.0365628089587862
"BTC",2018-01-28,0.0181204019730234
"BTC",2018-01-29,-0.0445260430888013
"BTC",2018-01-30,-0.00561306023885777
"BTC",2018-01-31,-0.104960006975938
"BTC",2018-02-01,0.0124160132611006
"BTC",2018-02-02,-0.108936049509991
"BTC",2018-02-03,-0.0268599705312695
"BTC",2018-02-04,0.0184858707703768
"BTC",2018-02-05,-0.0785360561751709
"BTC",2018-02-06,-0.193575074907118
"BTC",2018-02-07,0.118128182079268
"BTC",2018-02-08,-0.0130017040472818
"BTC",2018-02-09,0.0755042346787054
"BTC",2018-02-10,0.0524631944291727
"BTC",2018-02-11,-0.00882877966598272
"BTC",2018-02-12,-0.0485112386148465
"BTC",2018-02-13,0.0870290354154637
"BTC",2018-02-14,-0.0451180358370653
"BTC",2018-02-15,0.101473541015961
"BTC",2018-02-16,0.0700935063936363
"BTC",2018-02-17,0.00421326979182979
"BTC",2018-02-18,0.0805059480175547
"BTC",2018-02-19,-0.0448952915202909
"BTC",2018-02-20,0.0536193173837951
"BTC",2018-02-21,0.0353302627659513
"BTC",2018-02-22,-0.142612902064121
"BTC",2018-02-23,0.00592520419190556
"BTC",2018-02-24,0.0264607371027132
"BTC",2018-02-25,-0.0558158372442907
"BTC",2018-02-26,-0.00443480679557773
"BTC",2018-02-27,0.0654492147801999
"BTC",2018-02-28,0.0335954562699854
"BTC",2018-03-01,-0.0344565413201963
"BTC",2018-03-02,0.0483808403541808
"BTC",2018-03-03,0.0217266635202638
"BTC",2018-03-04,0.0229781592395639
"BTC",2018-03-05,-0.00612696142162861
"BTC",2018-03-06,0.0210189318231233
"BTC",2018-03-07,-0.0718111763370164
"BTC",2018-03-08,-0.0702773549828386
"BTC",2018-03-09,-0.0596275040141645
"BTC",2018-03-10,-0.0154590243962112
"BTC",2018-03-11,-0.042442377124905
"BTC",2018-03-12,0.0675776739895628
"BTC",2018-03-13,-0.0298499425891663
"BTC",2018-03-14,-0.00175345005341576
"BTC",2018-03-15,-0.103873293082403
"BTC",2018-03-16,0.0062570773449977
"BTC",2018-03-17,0.0190347973211153
"BTC",2018-03-18,-0.0550807803005604
"BTC",2018-03-19,0.0189711503303958
"BTC",2018-03-20,0.0501552631975706
"BTC",2018-03-21,0.0325973523130099
"BTC",2018-03-22,0.0048608324689603
"BTC",2018-03-23,-0.0264245399212051
"BTC",2018-03-24,0.0100458871346571
"BTC",2018-03-25,-0.0233238853658335
"BTC",2018-03-26,-0.0166687315820084
"BTC",2018-03-27,-0.0351005179904931
"BTC",2018-03-28,-0.0436234566779632
"BTC",2018-03-29,0.0119254614839193
"BTC",2018-03-30,-0.106875650856088
"BTC",2018-03-31,-0.0327502077735566
"BTC",2018-04-01,0.0112463235217923
"BTC",2018-04-02,-0.020085314181884
"BTC",2018-04-03,0.0350463527961526
"BTC",2018-04-04,0.0528063335284195
"BTC",2018-04-05,-0.0865745510311324
"BTC",2018-04-06,0.00147529687269987
"BTC",2018-04-07,-0.0336229947863362
"BTC",2018-04-08,0.0378522795315028
"BTC",2018-04-09,0.0144684419523049
"BTC",2018-04-10,-0.0299830482443912
"BTC",2018-04-11,0.00747000101436868
"BTC",2018-04-12,0.0139281846292718
"BTC",2018-04-13,0.123626381083445
"BTC",2018-04-14,0.00119318426563098
"BTC",2018-04-15,0.00660175556548559
"BTC",2018-04-16,0.0446164494426853
"BTC",2018-04-17,-0.0278815896043678
"BTC",2018-04-18,-0.019789060165941
"BTC",2018-04-19,0.0280253730765612
"BTC",2018-04-20,0.0219909610507703
"BTC",2018-04-21,0.0264652212778564
"BTC",2018-04-22,0.043623087078112
"BTC",2018-04-23,-0.0124004004305558
"BTC",2018-04-24,0.012734124993262
"BTC",2018-04-25,0.0898661489833597
"BTC",2018-04-26,-0.0962128684303334
"BTC",2018-04-27,0.0439660741839418
"BTC",2018-04-28,-0.0309994035497887
"BTC",2018-04-29,0.034008523374693
"BTC",2018-04-30,0.00817965761723727
"BTC",2018-05-01,-0.0137597280710544
"BTC",2018-05-02,-0.0190760361097837
"BTC",2018-05-03,0.0108300262372918
"BTC",2018-05-04,0.0458993524215909
"BTC",2018-05-05,0.00869435914573025
"BTC",2018-05-06,0.0135776256894058
"BTC",2018-05-07,-0.0188503405424889
"BTC",2018-05-08,-0.0291789412050338
"BTC",2018-05-09,-0.0172015358632809
"BTC",2018-05-10,0.010809973473549
"BTC",2018-05-11,-0.0306321265673937
"BTC",2018-05-12,-0.0649855703171358
"BTC",2018-05-13,0.0088854293856393
"BTC",2018-05-14,0.0237017752045574
"BTC",2018-05-15,0.00149448626457804
"BTC",2018-05-16,-0.0260493649001798
"BTC",2018-05-17,-0.0154879116115687
"BTC",2018-05-18,-0.0350141147785799
"BTC",2018-05-19,0.0180548988412923
"BTC",2018-05-20,-0.0027098578069964
"BTC",2018-05-21,0.0315997198242552
"BTC",2018-05-22,-0.0105087955824814
"BTC",2018-05-23,-0.0422564185782264
"BTC",2018-05-24,-0.0582195294051076
"BTC",2018-05-25,0.000941738102630651
"BTC",2018-05-26,-0.0121597878356123
"BTC",2018-05-27,-0.0193441542876798
"BTC",2018-05-28,-0.000304013077478515
"BTC",2018-05-29,-0.0298649848785448
"BTC",2018-05-30,0.0467266582634718
"BTC",2018-05-31,-0.00949021262170291
"BTC",2018-06-01,0.0106887741244943
"BTC",2018-06-02,0.00360058149664866
"BTC",2018-06-03,0.0106860967410345
"BTC",2018-06-04,0.00951735215152638
"BTC",2018-06-05,-0.0233365836781019
"BTC",2018-06-06,0.0140172165122401
"BTC",2018-06-07,0.00481953316924155
"BTC",2018-06-08,0.00107743134812033
"BTC",2018-06-09,-0.00693399664667993
"BTC",2018-06-10,-0.0195202628889728
"BTC",2018-06-11,-0.0913734951681793
"BTC",2018-06-12,0.0165064111071516
"BTC",2018-06-13,-0.0443255477133206
"BTC",2018-06-14,-0.0383649665795751
"BTC",2018-06-15,0.0478750934749108
"BTC",2018-06-16,-0.0364616300016287
"BTC",2018-06-17,0.0111767393123721
"BTC",2018-06-18,-0.00929879171584425
"BTC",2018-06-19,0.0395096940727324
"BTC",2018-06-20,0.00465381335376591
"BTC",2018-06-21,0.000848337480331196
"BTC",2018-06-22,-0.00351256534158573
"BTC",2018-06-23,-0.0943234599688925
"BTC",2018-06-24,0.0131928347279207
"BTC",2018-06-25,-0.00157838560834733
"BTC",2018-06-26,0.0132471634634843
"BTC",2018-06-27,-0.0279387890050291
"BTC",2018-06-28,0.00774011504605099
"BTC",2018-06-29,-0.0395228456373751
"BTC",2018-06-30,0.0501284875704098
"BTC",2018-07-01,0.0293664100138997
"BTC",2018-07-02,-0.00845823028816106
"BTC",2018-07-03,0.0438032176754994
"BTC",2018-07-04,-0.0149607618827083
"BTC",2018-07-05,0.00997140596384405
"BTC",2018-07-06,-0.00381374254075872
"BTC",2018-07-07,0.00997704872538563
"BTC",2018-07-08,0.0234299205478052
"BTC",2018-07-09,-0.00879627307416264
"BTC",2018-07-10,-0.00784768516914269
"BTC",2018-07-11,-0.0532685814286662
"BTC",2018-07-12,0.0110210563993931
"BTC",2018-07-13,-0.0226360963203867
"BTC",2018-07-14,0.00285393794986355
"BTC",2018-07-15,-0.000361742390877495
"BTC",2018-07-16,0.0164436534677179
"BTC",2018-07-17,0.0599040140772722
"BTC",2018-07-18,0.0800253783177922
"BTC",2018-07-19,0.00428993723621929
"BTC",2018-07-20,0.0146209797300507
"BTC",2018-07-21,-0.0150164143084037
"BTC",2018-07-22,0.00642592386209628
"BTC",2018-07-23,0.00226451933719218
"BTC",2018-07-24,0.0409476576758596
"BTC",2018-07-25,0.0890228192024605
"BTC",2018-07-26,-0.0335423077181556
"BTC",2018-07-27,-0.0268125010504132
"BTC",2018-07-28,0.0269082274475476
"BTC",2018-07-29,0.0057294875381757
"BTC",2018-07-30,0.000666011461927241
"BTC",2018-07-31,-0.00142490054063238
"BTC",2018-08-01,-0.0562402703164668
"BTC",2018-08-02,-0.0164100148578292
"BTC",2018-08-03,-0.00945930839669273
"BTC",2018-08-04,-0.0172508537728628
"BTC",2018-08-05,-0.0558585456680589
"BTC",2018-08-06,0.00392967378503428
"BTC",2018-08-07,-0.0158271183047347
"BTC",2018-08-08,-0.0314422039543132
"BTC",2018-08-09,-0.0697523662840158
"BTC",2018-08-10,0.0424935799865498
"BTC",2018-08-11,-0.0574522379021047
"BTC",2018-08-12,0.00624454973179844
"BTC",2018-08-13,0.0180765261827052
"BTC",2018-08-14,-0.00546103079270388
"BTC",2018-08-15,-0.0114868314618679
"BTC",2018-08-16,0.00890113121946534
"BTC",2018-08-17,0.00661781982553933
"BTC",2018-08-18,0.039975489019243
"BTC",2018-08-19,-0.0285227104138528
"BTC",2018-08-20,0.0145338792282939
"BTC",2018-08-21,-0.0365828961931296
"BTC",2018-08-22,0.03531233461106
"BTC",2018-08-23,-0.0204031034389249
"BTC",2018-08-24,0.0286865801757159
"BTC",2018-08-25,0.02473551696899
"BTC",2018-08-26,0.00769829660980648
"BTC",2018-08-27,-0.00115090155407316
"BTC",2018-08-28,0.0268075117718567
"BTC",2018-08-29,0.0235781909578865
"BTC",2018-08-30,-0.0041400628223851
"BTC",2018-08-31,-0.00321285334896082
"BTC",2018-09-01,0.000496189548687909
"BTC",2018-09-02,0.0257954820757256
"BTC",2018-09-03,0.0129512024163656
"BTC",2018-09-04,-0.00609294284911677
"BTC",2018-09-05,0.0134835210823905
"BTC",2018-09-06,-0.0842355298718331
"BTC",2018-09-07,-0.040213970403105
"BTC",2018-09-08,-0.0155803361312312
"BTC",2018-09-09,-0.0344456011398506
"BTC",2018-09-10,0.0127908215270676
"BTC",2018-09-11,0.00753779436381485
"BTC",2018-09-12,-0.00464262103718127
"BTC",2018-09-13,0.00819342448029303
"BTC",2018-09-14,0.024326229760673
"BTC",2018-09-15,0.00208688351600905
"BTC",2018-09-16,0.00463674668158198
"BTC",2018-09-17,-0.0036777871159579
"BTC",2018-09-18,-0.0401620818607888
"BTC",2018-09-19,0.0153922318599005
"BTC",2018-09-20,0.00576312889812236
"BTC",2018-09-21,0.0167966720174242
"BTC",2018-09-22,0.0395574408347681
"BTC",2018-09-23,-0.00100768342280766
"BTC",2018-09-24,-0.00535037036294206
"BTC",2018-09-25,-0.0172605574852387
"BTC",2018-09-26,-0.0237596269034466
"BTC",2018-09-27,0.0033298096956127
"BTC",2018-09-28,0.0367474211882559
"BTC",2018-09-29,-0.0104860119480161
"BTC",2018-09-30,-0.00433389642658533
"BTC",2018-10-01,0.00301753434371932
"BTC",2018-10-02,-0.00411296530407057
"BTC",2018-10-03,-0.0113132384385519
"BTC",2018-10-04,-0.00389213815031653
"BTC",2018-10-05,0.0121487421244506
"BTC",2018-10-06,0.00643758358458157
"BTC",2018-10-07,-0.00485450158119072
"BTC",2018-10-08,-0.000651668869442901
"BTC",2018-10-09,0.0103124802720505
"BTC",2018-10-10,-0.00291171438744797
"BTC",2018-10-11,-0.00776182289638072
"BTC",2018-10-12,-0.0543306353613229
"BTC",2018-10-13,0.00818303327439018
"BTC",2018-10-14,0.00464910270474839
"BTC",2018-10-15,0.00216260494715392
"BTC",2018-10-16,0.0510288978088731
"BTC",2018-10-17,-0.00372318424879836
