"series","date","return"
"USD/TRY",2022-02-04,-0.000346677980200827
"USD/TRY",2022-02-07,-0.000899327039685982
"USD/TRY",2022-02-08,0.00112797349057736
"USD/TRY",2022-02-09,0.00236328162871358
"USD/TRY",2022-02-10,0.00416407939946239
"USD/TRY",2022-02-11,-0.00366116172683739
"USD/TRY",2022-02-14,-0.00495158285009811
"USD/TRY",2022-02-15,-0.000669642060882492
"USD/TRY",2022-02-16,-0.000250080909832917
"USD/TRY",2022-02-17,0.00174451387407659
"USD/TRY",2022-02-18,-0.00507052033960997
"USD/TRY",2022-02-21,-0.00280344941785327
"USD/TRY",2022-02-22,-0.00742073847392977
"USD/TRY",2022-02-23,-0.001833938515309
"USD/TRY",2022-02-24,-0.0140447807797988
"USD/TRY",2022-02-25,0.0132122829125008
"USD/TRY",2022-02-28,-0.00178572121527454
"USD/TRY",2022-03-01,-0.00516566171382804
"USD/TRY",2022-03-02,-0.00661789239753086
"USD/TRY",2022-03-03,-0.00616297487884943
"USD/TRY",2022-03-04,-0.00632969457155719
"USD/TRY",2022-03-07,-0.012756248921963
"USD/TRY",2022-03-08,-0.00759985351772308
"USD/TRY",2022-03-09,-0.0111013024396507
"USD/TRY",2022-03-10,-0.0119047003871349
"USD/TRY",2022-03-11,0.00362498114431364
"USD/TRY",2022-03-14,-0.00107669242394781
"USD/TRY",2022-03-15,0.00510253654942439
"USD/TRY",2022-03-16,0.00631231218480588
"USD/TRY",2022-03-17,-0.00628510130045035
"USD/TRY",2022-03-18,-0.00611062712467181
"USD/TRY",2022-03-21,-0.0017429139440619
"USD/TRY",2022-03-22,6.74982450710182e-05
"USD/TRY",2022-03-23,-0.000856889409123429
"USD/TRY",2022-03-24,0.0011404318006103
"USD/TRY",2022-03-25,-0.00122135977475768
"USD/TRY",2022-03-28,0.00161980516768612
"USD/TRY",2022-03-29,0.0162135715688247
"USD/TRY",2022-03-30,-0.00573644134872708
"USD/TRY",2022-03-31,-0.00134377908578198
"USD/TRY",2022-04-01,-0.000851716259647084
"USD/TRY",2022-04-04,0.000292908549914817
"USD/TRY",2022-04-05,-0.00258552793518607
"USD/TRY",2022-04-06,0.000904174560479198
"USD/TRY",2022-04-07,-0.00202475982693073
"USD/TRY",2022-04-08,-0.000773489698228769
"USD/TRY",2022-04-11,0.00563163356631291
"USD/TRY",2022-04-12,0.00433368644565801
"USD/TRY",2022-04-13,0.00048648964428244
"USD/TRY",2022-04-14,-0.000349474250388671
"USD/TRY",2022-04-15,-0.00219683292851025
"USD/TRY",2022-04-18,-0.000457920842374726
"USD/TRY",2022-04-19,-0.000416730719426273
"USD/TRY",2022-04-20,-0.00205378811739054
"USD/TRY",2022-04-21,-0.00205638095071725
"USD/TRY",2022-04-22,-0.00222864029733483
"USD/TRY",2022-04-25,-0.00246067619864032
"USD/TRY",2022-04-26,-0.0018128201073786
"USD/TRY",2022-04-27,9.46182492276293e-05
"USD/TRY",2022-04-28,0.000459701742793417
"USD/TRY",2022-04-29,-0.00356391111064447
"USD/TRY",2022-05-02,-0.00158213499998361
"USD/TRY",2022-05-03,0.00463227570061386
"USD/TRY",2022-05-04,0.00461988452349793
"USD/TRY",2022-05-05,-0.00820890544409902
"USD/TRY",2022-05-06,-0.00652430124367065
"USD/TRY",2022-05-09,-0.00915060828801906
"USD/TRY",2022-05-10,-0.0108464151274617
"USD/TRY",2022-05-11,-0.00316247722298568
"USD/TRY",2022-05-12,-0.00427925348703972
"USD/TRY",2022-05-13,-0.00741260548108968
"USD/TRY",2022-05-16,-0.0040237091706401
"USD/TRY",2022-05-17,-0.0226385867496459
"USD/TRY",2022-05-18,-0.0020174538539055
"USD/TRY",2022-05-19,0.0057235662411812
"USD/TRY",2022-05-20,-0.0037061123872757
"USD/TRY",2022-05-23,-0.00197978173942825
"USD/TRY",2022-05-24,-0.0102943004156888
"USD/TRY",2022-05-25,-0.0152270770670597
"USD/TRY",2022-05-26,-0.000208078336124018
"USD/TRY",2022-05-27,0.00990094920531837
"USD/TRY",2022-05-30,-0.0122174841198031
"USD/TRY",2022-05-31,0.000293090396060069
"USD/TRY",2022-06-01,-0.000354140084420695
"USD/TRY",2022-06-02,-0.00435542084736884
"USD/TRY",2022-06-03,0.00240379611072195
"USD/TRY",2022-06-06,-0.00932721519810809
"USD/TRY",2022-06-07,-0.0103229590129428
"USD/TRY",2022-06-08,-0.0229916907031984
"USD/TRY",2022-06-09,-0.00370061059811766
"USD/TRY",2022-06-10,0.00696382863796341
"USD/TRY",2022-06-13,-0.0103030013617342
"USD/TRY",2022-06-14,-0.000724434031398324
"USD/TRY",2022-06-15,0.00207037610382077
"USD/TRY",2022-06-16,-0.00431568244915415
"USD/TRY",2022-06-17,-0.00147868354817815
"USD/TRY",2022-06-20,0.000207807801622106
"USD/TRY",2022-06-21,-0.00096940049021832
"USD/TRY",2022-06-22,9.80513732300459e-05
"USD/TRY",2022-06-23,-0.000933981422858832
"USD/TRY",2022-06-24,0.0272920511793013
"USD/TRY",2022-06-27,0.021737578766472
"USD/TRY",2022-06-28,-0.00905534246727324
"USD/TRY",2022-06-29,0.00218553074084982
"USD/TRY",2022-06-30,-0.00339033210936845
"USD/TRY",2022-07-01,-0.00406521636170876
"USD/TRY",2022-07-04,-0.00210978086482916
"USD/TRY",2022-07-05,-0.00972236051945119
"USD/TRY",2022-07-06,-0.0145741899428109
"USD/TRY",2022-07-07,-0.00345136961599435
"USD/TRY",2022-07-08,5.79079032867469e-05
"USD/TRY",2022-07-11,-0.00503700832177945
"USD/TRY",2022-07-12,0.00320295753618183
"USD/TRY",2022-07-13,-0.00561426826432321
"USD/TRY",2022-07-14,-0.0004195149204822
"USD/TRY",2022-07-15,0.000557476084633635
"USD/TRY",2022-07-18,-0.00206168470685419
"USD/TRY",2022-07-19,-0.00716267056699404
"USD/TRY",2022-07-20,-0.00268490132733001
"USD/TRY",2022-07-21,-0.00594703807018382
"USD/TRY",2022-07-22,-0.000502460088988688
"USD/TRY",2022-07-25,-0.00285189511658013
"USD/TRY",2022-07-26,-0.00512532313114145
"USD/TRY",2022-07-27,-0.0003303073848131
"USD/TRY",2022-07-28,-0.00222532940589515
"USD/TRY",2022-07-29,-0.00036296323580931
"USD/TRY",2022-08-01,0.000709297127483577
"USD/TRY",2022-08-02,-0.00148503823629431
"USD/TRY",2022-08-03,-0.000635770474819441
"USD/TRY",2022-08-04,0.00094822688690277
"USD/TRY",2022-08-05,0.000535866805269514
"USD/TRY",2022-08-08,-2.79168190480128e-05
"USD/TRY",2022-08-09,0.00111169158938207
"USD/TRY",2022-08-10,0.00111292882312108
"USD/TRY",2022-08-11,-0.00350795234105128
"USD/TRY",2022-08-12,6.69157419532773e-05
"USD/TRY",2022-08-15,-0.000980982398691932
"USD/TRY",2022-08-16,0.00225881661596494
"USD/TRY",2022-08-17,-0.00141723696038731
"USD/TRY",2022-08-18,-0.00403980250267066
"USD/TRY",2022-08-19,-0.00429452762268046
"USD/TRY",2022-08-22,0.00204799008841272
"USD/TRY",2022-08-23,-0.00272788055827267
"USD/TRY",2022-08-24,-0.00227950832646329
"USD/TRY",2022-08-25,-0.001470916613036
